arm_length_m,test_mass_kg,snr_year
1290.0,70.0,2.680708571506123e-10
1290.0,71.0,2.6807088504606925e-10
1290.0,72.0,2.6807091178731444e-10
1290.0,73.0,2.6807093743715653e-10
1290.0,74.0,2.6807096205418923e-10
1290.0,75.0,2.6807098569312646e-10
1290.0,76.0,2.6807100840510633e-10
1290.0,77.0,2.68071030237968e-10
1290.0,78.0,2.6807105123650376e-10
1290.0,79.0,2.680710714426892e-10
1290.0,80.0,2.680710908958929e-10
1290.0,81.0,2.680711096330684e-10
1290.0,82.0,2.680711276889297e-10
1290.0,83.0,2.680711450961124e-10
1290.0,84.0,2.680711618853214e-10
1290.0,85.0,2.6807117808546557e-10
1290.0,86.0,2.6807119372378334e-10
1290.0,87.0,2.6807120882595645e-10
1290.0,88.0,2.6807122341621617e-10
1290.0,89.0,2.680712375174399e-10
1290.0,90.0,2.680712511512411e-10
1290.0,91.0,2.680712643380526e-10
1290.0,92.0,2.680712770972024e-10
1290.0,93.0,2.680712894469854e-10
1290.0,94.0,2.680713014047283e-10
1290.0,95.0,2.6807131298685063e-10
1290.0,96.0,2.680713242089217e-10
1290.0,97.0,2.680713350857118e-10
1290.0,98.0,2.6807134563124193e-10
1290.0,99.0,2.6807135585882846e-10
1290.0,100.0,2.6807136578112523e-10
1300.0,10.0,2.6812898169416814e-10
1300.0,11.0,2.681372155348394e-10
1300.0,12.0,2.681434785538296e-10
1300.0,13.0,2.68148352958989e-10
1300.0,14.0,2.6815222083941566e-10
1300.0,15.0,2.6815534136995627e-10
1300.0,16.0,2.681578953766125e-10
1300.0,17.0,2.6816001213014386e-10
1300.0,18.0,2.6816178602879764e-10
1300.0,19.0,2.681632873066615e-10
1300.0,20.0,2.6816456909331055e-10
1300.0,21.0,2.6816567217937815e-10
1300.0,22.0,2.6816662830208027e-10
1300.0,23.0,2.681674624536182e-10
1300.0,24.0,2.6816819453098786e-10
1300.0,25.0,2.681688405334993e-10
1300.0,26.0,2.6816941344435445e-10
1300.0,27.0,2.681699238880746e-10
1300.0,28.0,2.6817038062662354e-10
1300.0,29.0,2.68170790937919e-10
1300.0,30.0,2.681711609075509e-10
1300.0,31.0,2.6817149565572805e-10
1300.0,32.0,2.6817179951538246e-10
1300.0,33.0,2.681720761730841e-10
1300.0,34.0,2.6817232878138574e-10
1300.0,35.0,2.681725600490284e-10
1300.0,36.0,2.6817277231385795e-10
1300.0,37.0,2.681729676021394e-10
1300.0,38.0,2.6817314767709107e-10
1300.0,39.0,2.6817331407882385e-10
1300.0,40.0,2.681734681573799e-10
1300.0,41.0,2.6817361110020095e-10
1300.0,42.0,2.6817374395507583e-10
1300.0,43.0,2.681738676493947e-10
1300.0,44.0,2.681739830063776e-10
1300.0,45.0,2.681740907588065e-10
1300.0,46.0,2.681741915606908e-10
1300.0,47.0,2.6817428599721465e-10
1300.0,48.0,2.681743745932489e-10
1300.0,49.0,2.6817445782065984e-10
1300.0,50.0,2.6817453610460495e-10
1300.0,51.0,2.6817460982897315e-10
1300.0,52.0,2.681746793411005e-10
1300.0,53.0,2.6817474495586827e-10
1300.0,54.0,2.6817480695927496e-10
1300.0,55.0,2.681748656115585e-10
1300.0,56.0,2.68174921149931e-10
1300.0,57.0,2.6817497379098113e-10
1300.0,58.0,2.6817502373278884e-10
1300.0,59.0,2.681750711567911e-10
1300.0,60.0,2.6817511622943296e-10
1300.0,61.0,2.68175159103629e-10
1300.0,62.0,2.6817519992006273e-10
1300.0,63.0,2.6817523880834163e-10
1300.0,64.0,2.6817527588802744e-10
1300.0,65.0,2.6817531126955643e-10
1300.0,66.0,2.681753450550624e-10
1300.0,67.0,2.681753773391146e-10
1300.0,68.0,2.681754082093803e-10
1300.0,69.0,2.681754377472205e-10
1300.0,70.0,2.6817546602822666e-10
1300.0,71.0,2.681754931227045e-10
1300.0,72.0,2.6817551909611193e-10
1300.0,73.0,2.681755440094541e-10
1300.0,74.0,2.681755679196425e-10
1300.0,75.0,2.681755908798198e-10
1300.0,76.0,2.6817561293965595e-10
1300.0,77.0,2.6817563414561636e-10
1300.0,78.0,2.6817565454120735e-10
1300.0,79.0,2.681756741671992e-10
1300.0,80.0,2.6817569306183e-10
1300.0,81.0,2.6817571126099224e-10
1300.0,82.0,2.681757287984033e-10
1300.0,83.0,2.6817574570576173e-10
1300.0,84.0,2.681757620128904e-10
1300.0,85.0,2.681757777478685e-10
1300.0,86.0,2.6817579293715215e-10
1300.0,87.0,2.68175807605686e-10
1300.0,88.0,2.681758217770051e-10
1300.0,89.0,2.6817583547333017e-10
1300.0,90.0,2.6817584871565426e-10
1300.0,91.0,2.681758615238232e-10
1300.0,92.0,2.6817587391661025e-10
1300.0,93.0,2.681758859117848e-10
1300.0,94.0,2.6817589752617615e-10
1300.0,95.0,2.6817590877573255e-10
1300.0,96.0,2.681759196755758e-10
1300.0,97.0,2.681759302400525e-10
1300.0,98.0,2.68175940482781e-10
1300.0,99.0,2.68175950416695e-10
1300.0,100.0,2.681759600540854e-10
1310.0,10.0,2.6823307150807965e-10
1310.0,11.0,2.6824107063024706e-10
1310.0,12.0,2.682471550978349e-10
1310.0,13.0,2.682518905308385e-10
1310.0,14.0,2.6825564813041286e-10
1310.0,15.0,2.6825867968508797e-10
1310.0,16.0,2.6826116086693136e-10
1310.0,17.0,2.682632172619106e-10
1310.0,18.0,2.6826494057732636e-10
1310.0,19.0,2.6826639904504173e-10
1310.0,20.0,2.6826764427995117e-10
1310.0,21.0,2.6826871590973537e-10
1310.0,22.0,2.682696447667431e-10
1310.0,23.0,2.682704551305966e-10
1310.0,24.0,2.682711663309737e-10
1310.0,25.0,2.682717939109896e-10
1310.0,26.0,2.6827235048364436e-10
1310.0,27.0,2.682728463705073e-10
1310.0,28.0,2.6827329008369627e-10
1310.0,29.0,2.682736886935973e-10
1310.0,30.0,2.682740481122666e-10
1310.0,31.0,2.6827437331390564e-10
1310.0,32.0,2.6827466850788773e-10
1310.0,33.0,2.6827493727565535e-10
1310.0,34.0,2.682751826798611e-10
1310.0,35.0,2.6827540735200104e-10
1310.0,36.0,2.682756135632528e-10
1310.0,37.0,2.6827580328209787e-10
1310.0,38.0,2.6827597822147225e-10
1310.0,39.0,2.682761398775667e-10
1310.0,40.0,2.6827628956192333e-10
1310.0,41.0,2.68276428428121e-10
1310.0,42.0,2.6827655749406725e-10
1310.0,43.0,2.682766776607052e-10
1310.0,44.0,2.6827678972777817e-10
1310.0,45.0,2.682768944071707e-10
1310.0,46.0,2.6827699233424073e-10
1310.0,47.0,2.682770840774839e-10
1310.0,48.0,2.682771701468029e-10
1310.0,49.0,2.6827725100060666e-10
1310.0,50.0,2.682773270519279e-10
1310.0,51.0,2.682773986737077e-10
1310.0,52.0,2.682774662033765e-10
1310.0,53.0,2.682775299468354e-10
1310.0,54.0,2.682775901819267e-10
1310.0,55.0,2.6827764716146656e-10
1310.0,56.0,2.682777011159022e-10
1310.0,57.0,2.682777522556452e-10
1310.0,58.0,2.6827780077312643e-10
1310.0,59.0,2.682778468446089e-10
1310.0,60.0,2.6827789063179035e-10
1310.0,61.0,2.682779322832245e-10
1310.0,62.0,2.6827797193558266e-10
1310.0,63.0,2.6827800971477603e-10
1310.0,64.0,2.6827804573695667e-10
1310.0,65.0,2.682780801094111e-10
1310.0,66.0,2.682781129313604e-10
1310.0,67.0,2.6827814429467683e-10
1310.0,68.0,2.6827817428452746e-10
1310.0,69.0,2.6827820297995287e-10
1310.0,70.0,2.682782304543886e-10
1310.0,71.0,2.6827825677613546e-10
1310.0,72.0,2.682782820087845e-10
1310.0,73.0,2.68278306211601e-10
1310.0,74.0,2.682783294398733e-10
1310.0,75.0,2.6827835174522864e-10
1310.0,76.0,2.682783731759203e-10
1310.0,77.0,2.6827839377708854e-10
1310.0,78.0,2.682784135909989e-10
1310.0,79.0,2.682784326572588e-10
1310.0,80.0,2.68278451013016e-10
1310.0,81.0,2.682784686931393e-10
1310.0,82.0,2.682784857303843e-10
1310.0,83.0,2.6827850215554563e-10
1310.0,84.0,2.682785179975957e-10
1310.0,85.0,2.6827853328381283e-10
1310.0,86.0,2.6827854803989874e-10
1310.0,87.0,2.682785622900863e-10
1310.0,88.0,2.6827857605723974e-10
1310.0,89.0,2.68278589362946e-10
1310.0,90.0,2.6827860222759914e-10
1310.0,91.0,2.682786146704793e-10
1310.0,92.0,2.682786267098241e-10
1310.0,93.0,2.6827863836289637e-10
1310.0,94.0,2.6827864964604534e-10
1310.0,95.0,2.682786605747643e-10
1310.0,96.0,2.6827867116374406e-10
1310.0,97.0,2.682786814269217e-10
1310.0,98.0,2.682786913775274e-10
1310.0,99.0,2.682787010281261e-10
1310.0,100.0,2.682787103906579e-10
1320.0,10.0,2.683340892150048e-10
1320.0,11.0,2.6834186180064914e-10
1320.0,12.0,2.6834777394170587e-10
1320.0,13.0,2.6835237524804623e-10
1320.0,14.0,2.683560264121903e-10
1320.0,15.0,2.6835897209372343e-10
1320.0,16.0,2.68361382990394e-10
1320.0,17.0,2.683633811318091e-10
1320.0,18.0,2.6836505562812443e-10
1320.0,19.0,2.6836647277877866e-10
1320.0,20.0,2.6836768273679316e-10
1320.0,21.0,2.6836872400744353e-10
1320.0,22.0,2.683696265497622e-10
1320.0,23.0,2.6837041395563967e-10
1320.0,24.0,2.683711050072182e-10
1320.0,25.0,2.6837171480732747e-10
1320.0,26.0,2.683722556116752e-10
1320.0,27.0,2.683727374494441e-10
1320.0,28.0,2.6837316859161937e-10
1320.0,29.0,2.6837355590829347e-10
1320.0,30.0,2.683739051440407e-10
1320.0,31.0,2.6837422113214774e-10
1320.0,32.0,2.683745079627388e-10
1320.0,33.0,2.6837476911579524e-10
1320.0,34.0,2.683750075672049e-10
1320.0,35.0,2.6837522587391367e-10
1320.0,36.0,2.68375426242756e-10
1320.0,37.0,2.683756105864453e-10
1320.0,38.0,2.6837578056938923e-10
1320.0,39.0,2.6837593764539023e-10
1320.0,40.0,2.683760830888333e-10
1320.0,41.0,2.6837621802061534e-10
1320.0,42.0,2.6837634342980545e-10
1320.0,43.0,2.6837646019182195e-10
1320.0,44.0,2.683765690837504e-10
1320.0,45.0,2.6837667079730643e-10
1320.0,46.0,2.6837676594984754e-10
1320.0,47.0,2.683768550937632e-10
1320.0,48.0,2.6837693872450923e-10
1320.0,49.0,2.6837701728750755e-10
1320.0,50.0,2.6837709118408875e-10
1320.0,51.0,2.6837716077662775e-10
1320.0,52.0,2.683772263929949e-10
1320.0,53.0,2.683772883304246e-10
1320.0,54.0,2.6837734685888734e-10
1320.0,55.0,2.6837740222403654e-10
1320.0,56.0,2.6837745464979023e-10
1320.0,57.0,2.683775043405987e-10
1320.0,58.0,2.6837755148344085e-10
1320.0,59.0,2.6837759624958556e-10
1320.0,60.0,2.683776387961495e-10
1320.0,61.0,2.683776792674775e-10
1320.0,62.0,2.6837771779636876e-10
1320.0,63.0,2.6837775450516684e-10
1320.0,64.0,2.683777895067332e-10
1320.0,65.0,2.6837782290531444e-10
1320.0,66.0,2.683778547973207e-10
1320.0,67.0,2.6837788527202113e-10
1320.0,68.0,2.6837791441216976e-10
1320.0,69.0,2.6837794229456793e-10
1320.0,70.0,2.683779689905705e-10
1320.0,71.0,2.6837799456654306e-10
1320.0,72.0,2.6837801908427495e-10
1320.0,73.0,2.683780426013525e-10
1320.0,74.0,2.6837806517149747e-10
1320.0,75.0,2.6837808684487437e-10
1320.0,76.0,2.683781076683692e-10
1320.0,77.0,2.683781276858434e-10
1320.0,78.0,2.6837814693836507e-10
1320.0,79.0,2.683781654644195e-10
1320.0,80.0,2.683781833001017e-10
1320.0,81.0,2.683782004792927e-10
1320.0,82.0,2.6837821703382006e-10
1320.0,83.0,2.683782329936059e-10
1320.0,84.0,2.683782483868017e-10
1320.0,85.0,2.68378263239913e-10
1320.0,86.0,2.683782775779131e-10
1320.0,87.0,2.683782914243487e-10
1320.0,88.0,2.6837830480143587e-10
1320.0,89.0,2.6837831773015004e-10
1320.0,90.0,2.683783302303074e-10
1320.0,91.0,2.683783423206418e-10
1320.0,92.0,2.683783540188745e-10
1320.0,93.0,2.683783653417788e-10
1320.0,94.0,2.6837837630524066e-10
1320.0,95.0,2.6837838692431477e-10
1320.0,96.0,2.6837839721327537e-10
1320.0,97.0,2.6837840718566506e-10
1320.0,98.0,2.6837841685433873e-10
1320.0,99.0,2.6837842623150554e-10
1320.0,100.0,2.683784353287673e-10
1330.0,10.0,2.6843391997908263e-10
1330.0,11.0,2.6844147392585196e-10
1330.0,12.0,2.684472197488693e-10
1330.0,13.0,2.684516916055719e-10
1330.0,14.0,2.6845524004598903e-10
1330.0,15.0,2.684581028491973e-10
1330.0,16.0,2.6846044591200203e-10
1330.0,17.0,2.684623878316197e-10
1330.0,18.0,2.684640152116028e-10
1330.0,19.0,2.684653924863396e-10
1330.0,20.0,2.6846656839795053e-10
1330.0,21.0,2.684675803684438e-10
1330.0,22.0,2.684684575139894e-10
1330.0,23.0,2.684692227627292e-10
1330.0,24.0,2.6846989436836525e-10
1330.0,25.0,2.6847048700879627e-10
1330.0,26.0,2.684710125948992e-10
1330.0,27.0,2.6847148087366763e-10
1330.0,28.0,2.684718998833646e-10
1330.0,29.0,2.684722763007748e-10
1330.0,30.0,2.684726157088327e-10
1330.0,31.0,2.6847292280482505e-10
1330.0,32.0,2.684732015637864e-10
1330.0,33.0,2.684734553677763e-10
1330.0,34.0,2.684736871089443e-10
1330.0,35.0,2.6847389927228647e-10
1330.0,36.0,2.6847409400253846e-10
1330.0,37.0,2.6847427315859113e-10
1330.0,38.0,2.684744383580164e-10
1330.0,39.0,2.6847459101370734e-10
1330.0,40.0,2.684747323641879e-10
1330.0,41.0,2.6847486349881294e-10
1330.0,42.0,2.6847498537881934e-10
1330.0,43.0,2.6847509885499067e-10
1330.0,44.0,2.6847520468254553e-10
1330.0,45.0,2.684753035337341e-10
1330.0,46.0,2.6847539600854156e-10
1330.0,47.0,2.684754826438124e-10
1330.0,48.0,2.684755639210606e-10
1330.0,49.0,2.6847564027317314e-10
1330.0,50.0,2.684757120901871e-10
1330.0,51.0,2.6847577972427987e-10
1330.0,52.0,2.684758434940955e-10
1330.0,53.0,2.6847590368850353e-10
1330.0,54.0,2.6847596056987764e-10
1330.0,55.0,2.68476014376958e-10
1330.0,56.0,2.684760653273617e-10
1330.0,57.0,2.6847611361978535e-10
1330.0,58.0,2.6847615943594605e-10
1330.0,59.0,2.6847620294229314e-10
1330.0,60.0,2.684762442915218e-10
1330.0,61.0,2.6847628362391477e-10
1330.0,62.0,2.68476321068534e-10
1330.0,63.0,2.684763567442805e-10
1330.0,64.0,2.684763907608393e-10
1330.0,65.0,2.6847642321952375e-10
1330.0,66.0,2.684764542140306e-10
1330.0,67.0,2.684764838311168e-10
1330.0,68.0,2.6847651215120773e-10
