source_id,x_m,y_m,z_m,distance_to_detector_m,distance_offset_m,propagation_compensation_s,theta_src,phi_src,theta_rot,phi_rot,gw_phase_offset_rad,rotor_phase_offset_rad
35,11.25,7.5,-7.5,3992.63597733065,-7.364022669350106,-2.4563117642928974e-08,0.012973050117526112,0.14531187436590212,1.729538048472682,0.014302217735271593,-9.2600771923545e-05,-4.63003859617725e-05
36,-11.25,15.0,-7.5,3992.431693526506,-7.568306473493976,-2.524451792359565e-08,0.008122260419402014,0.48089678997936647,1.729752083231221,0.014358103962792832,-9.516959046262074e-05,-4.758479523131037e-05
37,-3.75,15.0,-7.5,3992.492744824338,-7.507255175662067,-2.5040877837431845e-08,0.009826167479104149,0.3923466417469824,1.7298393638885818,0.014348502291524595,-9.440188542421842e-05,-4.720094271210921e-05
38,3.75,15.0,-7.5,3992.567883890645,-7.432116109354865,-2.4790247195980205e-08,0.011584124582557068,0.3303020298148388,1.7298346672532272,0.014349630806482641,-9.345703016587965e-05,-4.6728515082939826e-05
39,11.25,15.0,-7.5,3992.6571099300622,-7.342890069937766,-2.4492628652227374e-08,0.013374796334732096,0.2847339453965112,1.7298370368292617,0.014369566301932776,-9.233503468912847e-05,-4.6167517344564236e-05
40,-11.25,-15.0,0.0,3999.9314466000446,-0.06855339995536269,-2.2866377570167677e-10,0.00810703108756213,5.802288517200219,1.7232930985253812,0.014174105334523578,-8.620421254637903e-07,-4.3102106273189517e-07
41,-3.75,-15.0,0.0,3999.9923834302454,-0.007616569754645752,-2.5405502850719653e-11,0.00980774367647733,5.890838665432604,1.723429493216094,0.014184824627064607,-9.577648933989048e-08,-4.788824466994524e-08
42,3.75,-15.0,0.0,4000.0673816199674,0.0673816199673638,2.247552367156898e-10,0.011562405200617378,5.952883277364747,1.7235030912145253,0.014173119800636843,8.473072806262152e-07,4.236536403131076e-07
43,11.25,-15.0,0.0,4000.1564403783104,0.15644037831043534,5.218158049047209e-10,0.013349720319994377,5.998451361783075,1.723151703139974,0.014094503310191884,1.967199239058859e-06,9.835996195294295e-07
44,-11.25,-7.5,0.0,3999.910352432905,-0.08964756709519861,-2.9902457336623953e-10,0.007428113720260558,6.027997252747307,1.723290611208647,0.014145246299884848,-1.1272960835162402e-06,-5.636480417581201e-07
